startup_id,founder_id,session,societe,fondateur
C0778,F1363,03/2021,Fripeji.tn,Ahmed Ouertani Abdelkader Sellami Ahmed Ferjani Mohamed Salah Elbach
C0779,F1364,03/2021,CarHuB-TI,Yassine Ajili Nidhal Akrout
C0780,F1365,03/2021,MicroAcess,Aymen Zouaoui Kais Zouaoui Imen Ben Nsir Marwa Mejri
C0781,F1366,03/2021,IMPACT NUTRITION,Marouan Ariane Houda Saied
C0782,F1367,03/2021,Vife,Rania Fakhfakh Emna Souid Marwa Hannachi
C0783,F1368,03/2021,Shipzzer,Alexandre Cour Sami Landoulsi
C0784,F1369,03/2021,Freelancy,Mehdi Mhamdi Karim Zribi
C0785,F1370,03/2021,Controlmed,Faten Hamdi
C0786,F1371,03/2021,Moline,Alia Belkhodja
C0787,F1372,03/2021,Kids protect,Sassi Siwar Yasmine Selmi
C0788,F1373,03/2021,Drest.tn,Mohamed Omrane Mzabi Malek Mzabi
C0789,F1374,03/2021,Deepth,Hamdi Mustapha Bouchra Bel Haj Abdallah
C0790,F1375,03/2021,ILEY'COM-مﻛﯾﻟإ,Mehdi Ben Abdallah Marwa Moula
C0791,F1376,03/2021,Vitah,Mohamed Taha Ben Mhenni Iheb Sahloul Saifeddine Ben Mhenni
C0792,F1377,03/2021,Skilled,Khalil Zammeli Hosn el Oujoud Tebourski
C0793,F1378,03/2021,Skills21,Hajer Kharrat Rami Mestiri Mohamed Khalil Liouane
C0794,F1379,03/2021,Deliv's,Sinda Bououn
C0795,F1380,03/2021,Bionics,Ayachi Monaam Ikhlas Ayachi
C0796,F1381,03/2021,Suprem,Khaireddine Mejri
C0797,F1382,03/2021,Win now,Nesrine Welhezi Oussema Khlifi Nizar Welhezi
C0798,F1383,03/2021,Art Culture Studio,Wassim Ghozlani Nadia Redissi Amine Landoulsi Arbi Dridi
C0799,F1384,03/2021,Flexipik,Amine Kéfi Beya Ben Saad
C0800,F1385,03/2021,Oxacloud,Hatem Abdennadher Aida Ben Hamouda
C0801,F1386,03/2021,OLFA cosmetics,Olfa Dhouibi
C0802,F1387,03/2021,FIDNESS,Ahmed Najjar Yosr El Mabrouk Adel Mrabet Mohamed Soloman Oshan
C0803,F1388,03/2021,Storyet,Riadh Jlassi Omar Ben Abdessamy
C0804,F1389,03/2021,TANIT VISION MONITORING,Belhassen Ben Chaabane
C0805,F1390,03/2021,CHIHEB RAIS,Chiheb Rais Ferdaws Abdelekbir Rania Ikbal Ouriemi
C0806,F1391,03/2021,Heni OUNI,Heni Ouni Mohamed Wajih Tagourty Badri Ahmed Teissir Abboud Taha Dahech Mahdi Chtioui
C0807,F1392,03/2021,Cashyi,Moslem Cherif
C0808,F1393,03/2021,Africana Help Export,Majed Ben Belgacem
C0809,F1394,03/2021,Foorsa,Dorsaf Tabbassi Rania Allagui
C0810,F0688,03/2021,Fintech Tunisia,Zied Chaabane
C0811,F1395,03/2021,Montage et intégration d'un système photovoltaïque smart Sun Tracker,Mohamed Achref Bensghaier
C0812,F1396,03/2021,YOLAA,Jihene Aouachri Amine Methnani
C0813,F1011,03/2021,Smart Switch Systems,Mohamed Ali Atig
C0814,F1397,03/2021,E-bin,Ahlem Medini Jawher Mdini Maha Mdini
C0815,F1019,03/2021,PASTECH,Khalil Ben Romdhane
C0816,F1398,03/2021,Golyc Group,Amine Maalaoui
,F1136,03/2021,SAFEOPS,Hakim Chemam
C0817,F1338,03/2021,OVVA SYSTEMS,Youssef Ennasri
C0818,F1399,03/2021,Creometry,Mounir Ghlaiel Aymen El Amri
C0819,F1400,03/2021,REC-INov,Hanene Moalla Jamila Khlif Wajdi Moalla
,F1401,03/2021,ETNAFES,Ali Safsafi Ichrak Aouissaoui Najeh Bedhief
C0820,F1402,03/2021,CIVITAS DIGITAL,Bechir Gtari Firas Gaffari Houssem Akrout
C0821,F1403,03/2021,BKMC corp,Bilel Knaissi Mootaz Billeh Chaabani
C0822,F1404,03/2021,NetShareK Technology,Riadh Brinsi Abdallah Bakir
C0823,F1405,03/2021,ZeTaByte Software Solutions,Ramzi Zelfani
C0824,F1406,03/2021,EZ-Pass,Youssef Fakhfakh Zied Agrebi Orabi
C0825,F1233,03/2021,The Digital Furniture Company,Marwa Ben Aissa
C0826,F1343,03/2021,Konnect Networks,Amin Ben Abderrahman
C0827,F1101,03/2021,Orhtlane Tunisie,Ali Karray
C0828,F1407,03/2021,TUNISPACE,Farouk Oueslati Dorsaf Touil
,F1408,03/2021,Next Gen Corp,Moez Lachneb Ahmed Nabli Souamay Tlili Faten Manai Abd El Aziz Trabelsi
C0829,F0614,03/2021,Orient Tea,Tarek Talbi
C0830,F1409,04/2021,My Enlightened Mind,Oussama Ben Mahmoud Adem Abidi
C0831,F1410,04/2021,DEEP FLOWS,Mohamed Makni Farah Makni Wissem Allouchi
C0832,F1411,04/2021,Autoween,Mouheb Kraiem Maha Benmohamed
C0833,F1412,04/2021,TAWA Digital Talents,Mohamed Salah Mbarek
C0834,F1413,04/2021,ZIGOFILTRE,Youssef Bouzariata Mohemed Rameh Amine Shiri
C0835,F1414,04/2021,Taxiora / Smarteo,Walid Saadaoui Khaled Benlatrach Raouia Magroun
C0836,F1415,04/2021,Tunisie Aquaponie,Sofiene Rouis
C0837,F1416,04/2021,Ste Tildah,Bouraoui Ben Ammar
C0838,F1417,04/2021,Takwinland,Brahim jaouad Mohamed Amroussi Oumar Rejeb
C0839,F1418,04/2021,ODIX,Anis Zehani Anissa Zehani
,F1419,04/2021,freeoui,Moez Beddi Ilyes Masmoudi Amine Ennouri
C0840,F1420,04/2021,Nkawroo,Kais Malki
C0841,F1421,04/2021,medtrip,Achraf Msakni Sabra Gargouri
,F1422,04/2021,branper,Saïd Ben Jlili Hamza ben jannet
C0842,F1423,04/2021,Rednaks,Skander Chouka
C0843,F1424,04/2021,Be Smart Travel,Wissem Ben Ameur Yassine Abid Driss Nadhem Firas Makni Dorra Barkallah Taieb Kerkeny Khedhiri Salah
C0844,F1425,04/2021,Reevalo,Bacem Rezgui
C0845,F1426,04/2021,elbusines.com,Hela Jelassi Anis Borchani
C0846,F1427,04/2021,capxvalue,Maher Zaanouni
C0847,F1428,04/2021,Rania WERDA,Rania Werda
C0848,F1429,04/2021,Takwira,Zied Dahmani Amen Allah Dahmani
C0849,F1430,04/2021,flexiolar,Hamdi kardough Chayma Ben salem Farrah Marwa
,F1431,04/2021,Analytix,Mariam Ouanes Ahmed Becha Ines El Ayeb Amine Gara
C0850,F1432,04/2021,Vizmerald,Bassem Seddik
C0851,F1433,04/2021,Birou Suite,Alaa Chaibi Imen Boumiza
C0852,F1434,04/2021,Décotis,Meher Hedhli Mohamed Barki
C0853,F1435,04/2021,MediTek,Adel Hamdi
C0854,F1436,04/2021,MCOM,Khaled Mediouni Mohamed Haythem Goddi
C0855,F1437,04/2021,isondF,Firas Yousfi Abdessalem Bazine Mehdi Maalawi
C0856,F1438,04/2021,Wassaloo,Abdeljelil Lazaar Mustapha Guellaty Mohamed Zouhaier Zammel
C0857,F1439,04/2021,TAWSILA,Hajer Romdhani Hafedh Ben Abdelhafidh
C0858,F1440,04/2021,Paprika Solutions,Ibrahim Jlassi Mohamed Belouaer Houssem Chaabani
C0859,F1441,04/2021,Kindeal,Mohamed Ali Shili Moez Hammami
C0860,F1442,04/2021,School Pack,Firas Dhaouadi Maalej Ahmed
C0861,F1443,04/2021,DataSense,Charef Ahmed Anas Charfi
C0862,F1444,04/2021,Marcus Studio,Azzez Moatez Hamza Gassab
C0863,F1445,04/2021,DIGITIN,Aymen Bergaoui
C0864,F1446,04/2021,EVADAM,Souhail Msakni Sami Sghaier Ahmed Liouene
C0865,F1447,04/2021,DIMAZINA,Hajer Sahnoun Faten Sahnoun
C0866,F1448,04/2021,KICK LIGHT,Mohamed Amir Lahmar
C0867,F1449,04/2021,NextAV,Hichem Mokni Foued Elkamel
C0868,F1450,04/2021,PROTABAR,Walid Trabelsi
C0869,F1451,04/2021,MY-OYA,Sarra Khemakhem Oumayma Kéfi
C0870,F1452,04/2021,"""A7yini"" / CBM-EE",Afef Letaief Aziz Hafsa
C0871,F1453,04/2021,ABONO\FINEX,Kais Euchi
C0872,F1454,04/2021,UNIVERSAL MARKETING,Aymen Gahbiche Nourine Bouguella
C0873,F1455,04/2021,STERECO,Ala Eddine Maatoug
C0874,F1456,04/2021,Wimbee,Neila Benzina
C0875,F1457,04/2021,"la ferme bio-écologique pédagogique ""Rissala Kids Farm""",Imen Mefteh Ilef Oumari
C0876,F1458,04/2021,Looklyoum,Wafa Makni Imed Elabed
C0877,F1459,04/2021,Check Check,Bechir Bouazizi
C0878,F1460,04/2021,Bee Eyes Tunisia,Mohamed Hadiji Aymen Tounsi Mohamed Kabadou
C0879,F1461,04/2021,VirStand,Mohamed Ali Zaier Mohamed Ben Romdhane
C0880,F1462,04/2021,MiamMiam,Rim Ben Mansour
C0881,F1463,04/2021,3DSky,Montassar Faidi
C0882,F1464,04/2021,drone intelligent,Golli Youssef
C0883,F1465,04/2021,EatHome Resto,Nahla Saidani Moez Hmidi
C0884,F1466,04/2021,Alpha Mall,Amri Abderrahmen Ines Miled Gharsalli Wael Kachouri Hind Malek Najahi
C0885,F1467,04/2021,Direct DK,Maher Essalah
C0886,F1468,04/2021,BananaBlue,Wessim Elkefi Marwene Bouhawel
C0887,F1469,04/2021,Lexperto,Malek Oueslati Dorsaf Bel Hadj Mohamed
C0888,F1470,04/2021,creances.tn,Maher Chafii
C0889,F1471,04/2021,twansa.tn,Rani Ben Mahmoud Safa Rzig
C0890,F1472,04/2021,EDL,Wala Bouzouita Mohamed Bouzouita Elyes Belhaj
C0891,F1473,04/2021,Darenup,Mortadha Mehri Jesser Ben Mefteh
C0892,F1474,04/2021,Sonia Ben Rejeb,Sonia Ben Rejeb Mohamed Aziz Ben haj ali Oussama Mhimdi Wessim Khiari Nessrine Ben Hadj Youssef
C0893,F1475,04/2021,Digi-Hire,Maroua Ben Khaled Mariem Mahjouba Saidani Asma Ben Ghali
C0894,F1476,04/2021,SmartShop,Ahmed Fakhri Hamrouni Mohamed Yessine Soufi Hanen Amraoui
C0895,F1477,04/2021,HIPPOCRATES,Dhafer Ben Amor Rym Bedoui
C0896,F1478,04/2021,CBOT,Linda Riahi Bassems Lamouchi Hedi Manai
C0897,F1479,04/2021,SwitchAutomobile,Wajih tarsim Ahmed Fourati
C0898,F1480,04/2021,ija ndhayfek,Nassim Naimi
C0899,F1481,04/2021,General Computing Solutions Company,Lokmen Rojbeni Hajer Rojbeni
C0900,F1482,04/2021,Particulier,Wael Boubaker
C0901,F1483,04/2021,Go switch,Marwa Setti Med Aziz Setti
C0902,F1484,04/2021,InBox,Sana Khadhraoui Adam Ben mokded Aymen Yanoubli
C0903,F1485,04/2021,Gestion Environnementale,Awes Ferchichi Fahmi Missaoui
C0904,F1486,04/2021,ReMotion,Ahmed Nabli Moez Lachneb
C0905,F1487,04/2021,AvatarBooking,Slim Ben Yedder Ridha Alouani
C0906,F1488,04/2021,Shwoppy,Ikram Aloui Karim Aloui Yosr Aloui
C0907,F1489,04/2021,Educanet Tunisia,Anis Arbia
,F1490,05/2021,WeRebase,Ghaleb Ben Ali Karim Daghari
C0908,F1491,05/2021,G.A.J,Leila Marzoug Skander daas
C0909,F1492,05/2021,GROW IT YOURSELF,Moez Farhat Mohamed Amine Youssef Ilyes Saidani
,F0868,05/2021,EMNA HUSSEIN,Emna Hussein
C0910,F1493,05/2021,almourabi e-learning,Mourad Gabsi Aya Drissi
C0911,F1494,05/2021,Soul & Planet,Fatma Midani Mehdi Achour Touhami Midani
C0912,F1495,05/2021,Lakadimia,Tarek Gasmi Karim Ettabaa
C0913,F1496,05/2021,Laevitas,Hassen Naas Amine Massaabi Rassil Rhouma
C0914,F1497,05/2021,SESAMm,Pierre Rinaldi Sylvain Forte Florian Aubry
C0915,F1498,05/2021,invented technology,Mohamed Bayouli Emna Ben Jeddi
C0916,F1499,05/2021,CAMPUSNA,Neila Alya Benzina
C0917,F1500,05/2021,DIGI-TECH,Houssein Midouni
C0918,F1501,05/2021,MediaMax,Yassine Boumaiza Oussama Bel Hadj Ali
C0919,F1502,05/2021,Reserv,Sonia Hafaiedh Anissa Hafaiedh
C0920,F1503,05/2021,Hémisphère,Aymen Aouadi Malek Ben Yedder Motaz Marzouki Khaled Mejbri
C0921,F1504,05/2021,INOVA WIRELESS,Mohamed Tlich
C0922,F1456,05/2021,WimbeyondAnalytica,Neila Benzina
C0923,F1505,05/2021,Smarketyrs,Mohamed Bahri Hayet Rais Jeremy Rochot
C0924,F1506,05/2021,SOFI,Kaies Tarres Mohamed Tarres Soumaya Tarres
C0925,F1507,05/2021,Investhune plus,Wael Hassen Ala Eddine Hassen Malek Chaabane Mohamed Amine Berguiga
C0926,F1508,05/2021,forsaty,Mohamed Slimeni
C0927,F1509,05/2021,Hubs,Khaled Chiboub Mohamed Hamlaoui
C0928,F1510,05/2021,CRABHOUSE,Karim Hammami Mohamed Amine Battikh
C0929,F1511,05/2021,Sté MASPET,Arselene Rouatbi Ridha Rouatbi
C0930,F1512,05/2021,3D real,Ahdi Hidri Youssef Chatti
C0931,F1513,05/2021,Digital group performance,Hatem Ben Brahim
C0932,F1514,05/2021,Valet Hosting,Emine Meherzi Amina Trigui
C0933,F1515,05/2021,Only recommended stays .,Maher Guetary
C0934,F1516,05/2021,beeton,Bachir Tlemsani Wannes Bjaoui Lasad Tlemsani
C0935,F1517,05/2021,Impression 3D et fabrication des imprimantes 3D,Zayd Habbachi
C0936,F1518,05/2021,LE GROUPEMENT,Nizar Guidara Amira Aydi
C0937,F1519,05/2021,PETICHOU,Dhouha Bel Hadj Yahia
C0938,F1520,05/2021,Delifood,Lassaad Ben Rejeb
,F1521,05/2021,Carthachain,Mohamad Mouihbi Mahmoud Jebri
C0939,F1522,05/2021,Speedy,Omar Trabelsi Nidhal Sahraoui Achref Dawahi
C0940,F1523,05/2021,VB SMART,Amine Fourati Kamoun Rami
C0941,F1524,05/2021,Home Décor AR,Oussema Ksontini Yosri Kossontini Mariem Ben Maallem Abdel Majid Kessentini
C0942,F1525,05/2021,FUGLAB,Belgacem Negrini
C0943,F1526,05/2021,Beauty Addict,Chaima Ben Ayed Mehdi Triki
C0944,F1527,05/2021,Due to Data,Maha Mgaieth
,F1378,05/2021,Skills21,Hajer Kharrat Rami Mestiri Mohamed Khalil Liouane
C0945,F1528,05/2021,LEEVYA Communication,Wissem Bouguila Loïc Lafhej
C0946,F1529,05/2021,MIH STORE,Ibtihel Haddedi Skander Haddedi
,F1530,05/2021,UpKurs,Mohamed Ali Taoues Nidhal Jammali Selsebil Ben El Haj Sghaier
C0947,F1376,05/2021,SAHTICARE,Mohamed Taha Ben Mhenni Iheb Sahloul Saifeddine Ben Mhenni
C0948,F1531,05/2021,WE WORK STUDIO WWS,Tarek Berrehouma Mohamed Ben Rhouma
C0949,F1532,05/2021,Société NOVEL-TI,Zied LOUKIL Ferdouas MASMOUDI
C0950,F1533,06/2021,KOOL,Mohsen Ayari
,F1534,06/2021,DRYSEK,Amjed Teraa Elyes Said
C0951,F1535,06/2021,HYDROPEN TECHNOLOGIE,Tawfik Ben Hamadi Zied Boukhris Mourad Chaabane
C0952,F1536,06/2021,Seabex Middle East and Africa,Amira Cheniour Ines Hamida Taher Mestiri
C0953,F1537,06/2021,GO TO MATCH,Youssef Boumahdef Wissem Ata Khaled Hamila
C0954,F1538,06/2021,MARKET360DEGREES,Ghassen Selmi Amen Eddine Mili Houssam Jedidi Rene Sehi Joerg Funder Guenter Althaus
C0955,F1539,06/2021,B2B Tunisia,Mohamed Bechir Chniti Nedra Neffeti
C0956,F1540,06/2021,Agritable,Hajer Siala Sophiene Jebabli
C0957,F0797,06/2021,Ghazela Technology,Anis Hachani
C0958,F1541,06/2021,GDTC,Haithem Cherni
C0959,F1542,06/2021,Kabylis,Oussama Romdhane Khalil Fakhfekh
C0960,F1543,06/2021,Dlilek,Moussa Tajouri Chourouk Attig
C0961,F1544,06/2021,robotdot,Mohamed Ghazi Baccouche Habib Gafsi
C0962,F1545,06/2021,Provectus,Kamel Jemli Dhia Jemli Monji Jemli
C0963,F1546,06/2021,AquaDeep,Mohamed Ben Ahmed Mohamed Youssef Chahed
C0964,F1547,06/2021,myCarCare,Rami Brahem Amani Bettaieb Ahmed Ben Yedder
C0965,F1548,06/2021,Cooptatio,Mohamed Ali BRINI Hayfa Ben Mohamed
C0966,F1549,06/2021,WIKI ACADEMY SA,Wassef Ben Ounis
C0967,F1550,06/2021,Mirva Intertnational Trading,Marwa Ferchichi Severin Judicael Mombembo
C0968,F1551,06/2021,Convergen,Sarah Lamine Mohamed Ali Aguel
C0969,F1552,06/2021,RED LION MATRIX,Marwane Arsslene Zribi Rhym Ben Ghazi Teja Kallel
C0970,F1553,06/2021,TEK4OFFICE,Ali Khelifi Khelifi Ibrahim
C0971,F1554,06/2021,Tunisia's Harvest,Nahla Elmi
C0972,F1555,06/2021,Escape Room Tunisia,Nadhmi Jourchi Narjess Derouiche
C0973,F1556,06/2021,Roost,Firas Raddadi Ghada Radadi Hatem Temimi
C0974,F1557,06/2021,KatYos,Yosra Arous Mahdi Arous
C0975,F1558,06/2021,JOBGATE,Angoud Houssem
C0976,F1559,06/2021,LE BISCUIT FONCTIONNEL,Neila Hafsia Seifeddine Memmiche
C0977,F1560,06/2021,DDC Tunis,Amin Dridi Hedy Jamoussi
C0978,F1561,06/2021,Inaya,Omar Ben Haj Said Mohamed Aouinet Walid Msallem
C0979,F1562,06/2021,Digital Deals,Mourad Sahloul S'himi Heni
C0980,F1563,06/2021,ALEXEER Dynamics,Mohamed Habib Chebbi
C0981,F1564,06/2021,Dolce Vita Overseas,Nour El Kamel Lilia El Kamel
C0982,F1565,06/2021,Lamikal,Anis Ben Slimane
C0983,F1566,06/2021,VirtoTrip,Zayane Mohamed Yassine
C0984,F1567,06/2021,SUCCESS STORY,Slim Zribi
C0985,F1568,06/2021,WeFix,Sabri Cheriha
C0986,F1569,06/2021,Sport Land,ADEL CHAARI
C0987,F1570,06/2021,EDU'COM,Mohamed Seddik Azzabi
C0988,F1571,06/2021,Digiflow,Ghassen Maalej Mohamed Limame Elie Zoghaib Mohamed Kadi
C0989,F1287,06/2021,SMART SPORTS,Oussema Dhaouadi
C0990,F1572,06/2021,NeoBionics,Monaam Ayachi Ikhlas Ayachi
C0991,F1573,06/2021,STE YAGRI,Yasser Belguesmi Dorsaf Bouallagui
C0992,F1440,06/2021,IH PAPRITECH,Ibrahim Jlassi Mohamed Belouaer Houssem Chaabani
C0993,F1446,06/2021,Eva Dam Technology,Souhail Msakni Sami Sghaier Ahmed Liouene
C0994,F1574,06/2021,Tunisian identity online,Karim Jebali Nader Chibani wael kassis
C0995,F1231,06/2021,STE KTN TRAFFIC,Mohamed Salah Zaggar
C0996,F1575,07/2021,Livrina,Mohamed Fares Ghodhbani
C0997,F1576,07/2021,Coart Container Creatif,Malek Maazoun Yassine Mseddi
C0998,F1577,07/2021,Hkeya w Ebra,Youssef Dridi Atef Boutara Yatim Omar Firas Ben Ghayadha
C0999,F1578,07/2021,DROBEE,Mayssa Karchoud Nadhmi Amara Aladin Khantouch Haytham Khemakhem
C1000,F1579,07/2021,Vital Tools,Yassine Bouchoucha Ali Babbou
C1001,F1580,07/2021,Ticketchainer,Sami Bouden Walid Karray Obeyd Melliti
C1002,F1581,07/2021,STE JUNIORS CV,Samy Jaidène Mayassa Fehaiem
C1003,F1582,07/2021,ELBIO,Sana Saadani Haythem Dridi Syrine Guettat
C1004,F1583,07/2021,Compaktor,Mohamed Amine Omrani Ali Mansour
C1005,F1584,07/2021,2BK Innovation,Mehdi Boudhraa Omar Khalfet
C1006,F1585,07/2021,Tiktak PRO,Zied Bouhejba
C1007,F1586,07/2021,TRUE DELTA,Henda Regaya Maher Hemissi
C1008,F1587,07/2021,Société JPARTENERS TUNISIE SUARL,Zied Jbali
C1009,F1588,07/2021,DORRY,Ellouze Fares
C1010,F1589,07/2021,RIBLUM,Hadded Malek Sara Bennour
C1011,F1590,07/2021,AREMA international,Zina Kobbi
C1012,F1591,07/2021,Pipeline Studio,Rami Rouini Amal Cherif Mahdi Ben khmis
C1013,F1592,07/2021,BORNTEQ,Mohamed Fekih-Romdhane
C1014,F1593,07/2021,Tunisia Home Staging,Malek Dey Daly Chahrazed Dey daly
C1015,F1594,07/2021,Goodif,Khawla Ben Mansour Mohamed Kadi Mohamed Limame
C1016,F1595,07/2021,ECOPOINT,Soua Salah Zoubeida Chaouch Najla Kacem
C1017,F1596,07/2021,Nat-Hub / Pikoro,Sabryn Hamrouny Khelifi Ahmed Ibrahim Sarray Mohamed Amine Jebali
C1018,F1597,07/2021,SMARTI'Z,Karim Amous
C1019,F1598,07/2021,Gold Queen,Afef Mkaoure Abir Mkawar
C1020,F1599,07/2021,GUISS,Akrem Belguith Tayeb Beb Ayed Fares Mallek Maher Marwani
C1021,F1600,07/2021,The English Lab,Rabeb Rezgui
C1022,F1601,07/2021,E-pharmacy,Zaineb Saadallah
C1023,F1602,07/2021,Levry Food,Mohamed Naim Boubtane Myriam Boubtane
C1024,F1603,07/2021,Mantouj,Bilel Amdouni Mohamed Ali Belajouza
C1025,F1604,07/2021,KOPRICE,Mohamed Taher Bouchahoua Juste Méthode Bocovo Inès Aichi
C1026,F1605,07/2021,StockPad,Mechria Rafik Tarek Hechmi
C1027,F1606,07/2021,HACHARA Novel Food,Nedra Kharbeche Sana Bourguiba
C1028,F1607,07/2021,Swavl,Yahya Touil Mathouthi Akrem
C1029,F1608,07/2021,Karhebti,Houssem Eddine Noamen Amdouni Mohamed Amine
C1030,F1609,07/2021,ELPERMIS,Mohamed Hedi Khanfir Abdennaceur Tarrouch
C1031,F1610,07/2021,Dokeni,Amine Abassi Mohamed El Abbassi Maher El Abbassi
C1032,F1611,07/2021,tnmarket,Rahma Ayadi Chokri Siala Yousra Ayadi
C1033,F1612,07/2021,IBANFIRST TN,Amira Hannachi Patrick Mollard Oualid Abderrazek
C1034,F1613,07/2021,TN Smartbot,Sofienne Mallek
C1034,F1614,07/2021,TN Smartbot,Assil Salah
C1035,F1341,07/2021,Istidama,Ahmed Slim Bouakez Khoubeib Tlili Zoubeir Zarrouk Mohamed Guenbri
C1036,F1444,07/2021,Mrcus Studio,Azzez Moatez Hamza Gassab
C1037,F1615,07/2021,STE LAVERIT H O,Hedi Hrigua Oussama Hlaoui
C1038,F1438,07/2021,Wassaloo Tunisie,Abdeljelil Lazaar Mustapha Guellaty Mohamed Zouhaier Zammel
C1039,F1456,07/2021,Wimbee Product,Neila Benzina
,F1546,07/2021,AquaDeep,Mohamed Ben Ahmed Mohamed Youssef Chahed
C1040,F1441,07/2021,KINDEAL EDUCATION,Mohamed Ali Shili Moez Hammami
C1041,F1375,07/2021,Société de Services pour les Organismes Solidaires,Mehdi Ben Abdallah Marwa Moula
C1042,F1616,07/2021,HAKEEMA Pour la Santé,Amr Bakr Sahar Awad Tamer Shawer
C1043,F1342,07/2021,Société ramzi de stock engineering et gestion de livraison,Ramzi Houidi Rim Harabi
C1044,F1547,07/2021,SAYARTICARE,Rami Brahem Amani Bettaieb Ahmed Ben Yedder
C1045,F1617,08/2021,MSS GROUP,Michela Lucifero Ottavio Lucifero
C1046,F1618,08/2021,ARTY COLLECTION,Ymen Matri
C1047,F1619,08/2021,Smart Ecowico Technology,Ilyes mhiri Achraf Zorgati Mohamed Amine Chalbi
C1048,F1620,08/2021,TŪNIQ,Iman Masmoudi
C1049,F1621,08/2021,Facstore,Takoua Gharbi Aya Jallali
C1050,F1622,08/2021,Smart Factory Revolution,Jawhar Kobbi Omar Maalej
C1051,F1623,08/2021,istishara,Atef Azizi
C1052,F1624,08/2021,Tunisia market,Ibrahim Chouikh Abdelfattah Lahbib Abdelhamid Guinoubi Ahmed Ettoumi Laila Balti
C1053,F1625,08/2021,Hayat Tech,Mohamed Amine Bensalem Mohamed Kharrat Ahmed Yassine Bensalem Habib Mestiri
C1054,F1626,08/2021,SkyRanger,Chedhli Hafien Ramzi Bouzaiene Mokhtar Hafien
C1055,F1627,08/2021,Food lab belarabi,Jihene Chouiref Rasha Chwiref
C1056,F1628,08/2021,Softbook,Marwen Khouaja Houssem Miled Hedi Miled
C1057,F1629,08/2021,Bridge Technology,Hafedh Barhoumi
C1058,F1630,08/2021,EMISERV,Slim Mahrsi Mahdi Truki Walim JRIBI
C1059,F1631,08/2021,BOOSTENO TUNISIE,Mohamed Ismail Mesbeh Mohamed Amine Jarraya Maher Tlili Khalil Cherif
C1060,F1632,08/2021,Signalétique intelligente / Thor System,Mohamed salah Nachi Malek Redissi
C1061,F1633,08/2021,Learnygo,Samir Zabi Mohamed Essid
C1062,F1634,08/2021,Herbéos,Maroua Ben Ali Mohamed Yassine Soussi
C1063,F1635,08/2021,Taxiora Pub,Walid Saadaoui Khaled Benlatrach
C1064,F1636,08/2021,The Bridge,Youssef Hammami Bassem Thabti
C1065,F1637,08/2021,Talasin,Majdi Ben Farhat
C1066,F1638,08/2021,Freeman,Khalil Hamdi Mohamed Dridi
C1067,F1639,08/2021,ECOclicko,Nissaf Sleymi
C1068,F1640,08/2021,C'mind,Maher Zahar Sabri Barbaria
,F1613,08/2021,TN Smartbot,Sofienne Mallek
,F1614,08/2021,TN Smartbot,Assil Salah
,F1641,08/2021,Birou Suite,Chaibi Alaa Boumiza Imen
,F1642,08/2021,Lait Espoir,Hayfa KHALFAOUI
C1069,F1381,08/2021,SUPREMCLOUD TECHNOLOGIES,Khaireddine Mejri
C1070,F1435,08/2021,ASQII,Adel Hamdi
C1071,F1643,08/2021,JPARTNERS TUNISIE,ZIED JBALI
,F1337,08/2021,BAKO MOTORS,Boubaker Siala Rached Ben Hmadou Mahmoud Siala
C1072,F1429,08/2021,Rebound Dev,Zied Dahmani Amen Allah Dahmani
C1073,F1644,08/2021,STE SAMM TEST & AUTOMATION,MOHAMED ANANE Sofiene Grati AMOR MEGADMINI MAHDI KAMOUN
C1074,F1645,09/2021,TADREEX,Nizar Chelly Zied Zmantar
C1075,F1646,09/2021,Urban Green,Malek Hamouda Hamed Baltagi
C1076,F1647,09/2021,Unify,Abdelhalim Zaibi Ahmed Ben Mahmoud Wael Gargouri Adam Boulila
C1077,F1648,09/2021,Smartfleet,Ilyes Belhaj
C1078,F1649,09/2021,CUIDA,Kamel Sanai Yousri Filali Majdi Sidaoui Farhat Akrout Houssem Eddine Sanai Walid Zaghdoud Amel Saif Ennasser Ameni Jebahi Asma Ben Abdallah
C1079,F1650,09/2021,CAIRUS DIGITAL BUSINESS CENTER,Basma Yacoubi Oussema Yacoubi
,F1651,09/2021,GARK,Haithem Besghaier Amine Gongi Mohamed Taha Jemmali
C1080,F1652,09/2021,Pivlo,Hamadi Ben Slimane Mosbehi Mohamed Montassar
C1081,F1653,09/2021,D-SIGNALITIQUE,Jawhara Ben Aissa
C1082,F1654,09/2021,DIGITAL DRINA,Ramzi Hmani Leila Slim
C1083,F1655,09/2021,Jibheli,Boubaker Tilouche Ibtihel Kochat Habib Jrad
C1084,F1656,09/2021,Meducol,Amine Zgarni Bassem Dahmani Sarra Bahrini
C1085,F1657,09/2021,Delivery,Habib Miladi
C1086,F1658,09/2021,Promo alert,Marwen Ferchichi Ghassen Cherif
C1087,F1659,09/2021,Mosta9bli,Mounir secrafi Elyes Chihaoui
C1088,F1660,09/2021,NETOX,Lynda Belhadj Lina Belhadj Jihene El Ouakdi
C1089,F1661,09/2021,Baazar,Fatma Abou el hija ghassen ksouri
C1090,F1662,09/2021,STAGGY,Wathek BenFradj Sarra Mannai Eya Chebili
C1091,F1663,09/2021,YARAKA PROTEIN,Bassem Louati
