decision_id;company_name;founder_name;session
S79_D0004;Scientiworld;Mohamed Dhia Fredj Safa Ben Romdhane Khaled Khelifi;10/2025
S79_D0005;Footlink.tn;Abdelhalim Alahoum Anis NAJJAR;10/2025
S79_D0006;One Beauty;Abderrahman Jalled Rachwan Tarraf Skander Ouni;10/2025
S79_D0007;EGAMarketplace;Mourad Benyounes Hichem Chouaibi;10/2025
S79_D0008;Shoot;Yassine BEN GHANEM Souhail SBOUI Marwa ANNEBI;10/2025
S79_D0009;HistoryConneXion;Malek Ben yaghlane;10/2025
S79_D0010;Clubedge;Yassine Ahmed Fedi Khaled Mohamed hedi MAGHREBI Achraf HADRICH;10/2025
S79_D0011;COLEA AgriTech;Thaer Tafesh Matthias Würtenberger;10/2025
S79_D0012;AIVIA;Ahmed Gargouri Youssef Boutaleb Moez Zouari MOHAMED ALI KHEMAKHEM Rafik Rekhis Manel Kallel;10/2025
S79_D0013;Absher AI;Ghada Eladeb Yahya Samet Mohamed Hachicha Mohamed Regaya;10/2025
S79_D0014;SymbioWave;Oussama Ben Salem;10/2025
S79_D0015;Raba7ni;Ali Boukhris salim dagdoug taieb ben ali;10/2025
S79_D0016;Compta Smart Solution;Ahmed Zahaf Mohamed Elyas Bazazi Hedi Zahaf;10/2025
S79_D0017;innovia360;slim zghal Momtez AYADI;10/2025
S79_D0018;SerBot;Chawki Gharsellaoui Mbarki Kabil Hmercha Amjed Wael Hichri;10/2025
S79_D0019;Cogitoly;Nada Mejri Issam Mellah;10/2025
S79_D0020;RMC;Rahma zbidi anis hdhili KHALIL BELLALI;10/2025
S79_D0021;ONE ERP;mohamed ali Derbel AFFES BILEL Mahdi Chiha;10/2025
S79_D0022;Price Forging;Mohamed Chtiba Walid Makhlouf;10/2025
S79_D0023;PERF ANALYSIS CONSULTING;Mohamed Ayachi;10/2025
S79_D0024;wedo distribution services;Mohamed Riahi;10/2025
S79_D0025;Innoteam Solutions;Radhouen Boughanmi Hijen EL KHALIFI;10/2025
S79_D0026;B-SMART GO;rayen trabelsi Mohamed Trabelsi Trabelsi Iyed;10/2025
S79_D0027;Bid Shine;Taha Triki Mejdi Dhokar;10/2025
S79_D0028;Etudianet/Studianat;Maria Amaidi Montassar Jandoubi Hadil Ltifi;10/2025
S79_D0029;tenjah;Ahmed Ben Aissa;10/2025
S79_D0030;Encore Bon;Firas Ellini Ezzeddine Jrad;10/2025
S79_D0031;XMap;Samir AKACHI Manel Affi khouloud affi Chedy HORCHANI;10/2025
S79_D0032;LuxePass;mohamed ben mrad;10/2025
S79_D0033;SidiChat;Mhimdi Mouhib amen allah fraj;10/2025
S79_D0034;Vybtor;Walid Mezghani AMANI GHEZAL Achraf Kchaou;10/2025
S79_D0035;Key Marketplace;Mohamed Wael Daly Dorra Haddad;10/2025
S79_D0036;Next Afri Log;Hatem Chatti Mohamed touijer;10/2025
S79_D0037;Tache-Lik;Mohamed Abidi Oussama Aissaoui Yassine Cherif;10/2025
S79_D0038;TUNIAI;Houssem aouedni;10/2025
S79_D0039;Bloom Venom;issam hmandi ghanem toumi Imen Rabeh;10/2025
S79_D0040;EduImpact.tn;Jilani Garraoui;10/2025
S79_D0041;ARTROK;Feres Messaoudi;10/2025
S79_D0042;Preemptix;Khaled BEN DRISS Khalil Bendriss;10/2025
S79_D0043;TMAPS;Ahmed Ben Salha;10/2025
S79_D0044;Slayton;Sana Boubaker Nadege Legendre Franck Legendre;10/2025
S79_D0045;Poly;Mohamed Taha Sta fares makki;10/2025
S79_D0046;BiPER Therapeutics;Mehdi Chelbi Stephane Rocchi Cyril Ronco Rachid Benhida;10/2025
S79_D0047;Senbiosys Tunisia;Walid Hached Taha Ben Mrad;10/2025
S79_D0048;MedCity;yassin Guirat ala eddine maatoug ines msekni Fadi Kacem Mohamed Arbi Baklouti Mounira Zouaghi nada bougoffa;10/2025
S79_D0049;Jeridschool;Rouissi Khaled youssef degachi;10/2025
S79_D0050;Wealthy Technology;Rakia JAZIRI Asma Jouini;10/2025
S79_D0051;LKESSA;Chahine Fersi Nour Saied Fahmy Abdslem Fersi;10/2025
S80_D0001;SEEVEND INDUSTRIES;Saifallah Labidi;11/2025
S80_D0002;edulysa;Youssef Almia Slim Almia;11/2025
S80_D0003;Kridipay;Amani CHATTI Mahmoud Chatti Mohamed Neji KALBOUSSI;11/2025
S80_D0004;Ketrone;Sadry El Materi;11/2025
S80_D0005;SOCIETE BE WISE;Makrem Ellouze;11/2025
S80_D0006;Joya;Rayan Goucha;11/2025
S80_D0007;SYLA AI TUNISIA;Houssem NOURI;11/2025
S80_D0008;Predict'O Energy;Hamdi KHADHRAOUI Oumayma Allouch Olfa Jrad Akrem Khadhraoui;11/2025
S80_D0009;BioExpert;Mohamed Ouni Skander Guarbaa khalil ben abdallah;11/2025
S80_D0010;216Bot;Manel CHAABANE Ahmed Mahouachi Mohamed Dhaou Mohamed Akremi;11/2025
S80_D0011;trendytek E-Learning;jlassi baha eddine;11/2025
S80_D0012;SBA CONSULT;Saber BEN AMMAR Ons Toujani;11/2025
S80_D0013;MelqartX Corp;Rami Slimene Imtinen AYARI;11/2025
S80_D0014;Jhezi.tn;Hassan DHIB Ameni Teka;11/2025
S80_D0015;Iridium X;Salaheddine Ogontayo Abir Daoud Bilel Zahi;11/2025
S80_D0016;فرید حول العالم;Triki Omar Souhir Manai;11/2025
S80_D0017;kobox designs;slim kamoun;11/2025
S80_D0018;Smart Maker;Adel BRAHAM nouha braham;11/2025
S80_D0019;AgroGrowth;sami arfaoui;11/2025
S80_D0020;Letusdify;Mohamed Salah Tammar Iheb Ghazala;11/2025
S80_D0021;ReMine Technologies;Borhane Ben Said Anis Djedidi;11/2025
S80_D0022;Lift&Eat;Hamdi Jouini Hamdi Jouini Khazri Mouna;11/2025
S80_D0023;Tender;mazen slama Iheb Lafi Islem Ferchichi;11/2025
S80_D0024;EmberForge Tech;ahmed amine kamoun;11/2025
S80_D0025;MedSearch IA;Zoubaier Bouajaja;11/2025
S80_D0026;AD Vertising;Nadine Askri Mongi Dali Wael Gamaoun;11/2025
S80_D0027;AXIOM décorticage IA;Foued Jaballah Farid Drifa;11/2025
S80_D0028;Choufli;Moez BEN GHARBIA Ramzi Tounsi Kamel BEN GHARBIA;11/2025
S80_D0029;Oria;Mohamed AYADI Mayssa Moussa eya makhlouf;11/2025
S80_D0030;Clic SOS;Anis Essid Mezni Hiba;11/2025
S80_D0031;Triptopie;achref ayari;11/2025
S80_D0032;TooFresh;Motez Mhadhbi Awatef Zid Mhadhbi Shady Ben Henda Dhia Ben hadj hssin Mohamed anis Lejmi Moussa;11/2025
S80_D0033;EcoRecy;Achraf BLEILI Achraf BLEILI;11/2025
S80_D0034;Kidin;Firas ABDELMAJID;11/2025
S80_D0035;CarbonTrack;Houssem Ben Malek Marwa Metsahel;11/2025
S80_D0036;Bibinet;Amel Jebali Arbi Ben Bazza Rim Harabi Roua Boubakri Manel Saadaoui;11/2025
S80_D0037;GuaranteePay – Lasweq;Oussema Ben Barka;11/2025
S80_D0038;MCS - Mediterranean Creative Studio;Yosri Ayed Anis Lahouar Mohamed Kamergi;11/2025
S80_D0039;Reality Tunisia Branch;BAKABAS ALI Seifeddine Souissi;11/2025
S80_D0040;AIVIA;Ahmed Gargouri Youssef Boutaleb Moez Zouari AMED ALI KHEMAK Rafik Rekhis Manel Kallel;11/2025
S80_D0041;Vegana;ehdi Ben Hamoud;11/2025
S80_D0042;EKRI;med Elyes BEN HAJ Marouene Draoui;11/2025
S80_D0043;Flexee Pay;Mohamed BADRI;11/2025
S80_D0044;eejar;Oussema Bennour hmed Ben Othman;11/2025
S80_D0045;Cogitoly;Nada Mejri Issam Mellah;11/2025
S80_D0046;DR.WELL;Walid Bayoudhi;11/2025
S80_D0047;Gotei;khaled makhlouf mine Ben Messaou assad yahyawi;11/2025
S81_D0001;EVIMO;Achraf GHARSALLI Seif SASSI;12/2025
S81_D0002;Log'In;Ahmed RIZA;12/2025
S81_D0003;Spark Auto;Hatem Ben Chaabane;12/2025
S81_D0004;Yalen Sentinel;Aymen Medimagh Amal Araoud Abir Ben Khalifa;12/2025
S81_D0005;DecliTech;Saifeddine Berhouma Salma Berhouma;12/2025
S81_D0006;Future is Now;Tarek Khemiri;12/2025
S81_D0007;FielMedina;Mohamed Touati;12/2025
S81_D0008;DashMaster;ahmed walha Achraf Karoui;12/2025
S81_D0009;AionTime;Nieze Ben Mansour Marwen Saad Malek Ben Haj Amor;12/2025
S81_D0010;Real Time Data Loger – RTDL;Mokhtar HARRABI Adam Ben Slama Mohamed Ameur BEN ABDESSALEM;12/2025
S81_D0011;Sawakni;Firas meddeb Baffoun Aziz;12/2025
S81_D0012;Moodicament;Roua Bargaoui Mohamed Haroun Ouanes Ala Ben Aicha;12/2025
S81_D0013;FISSA3/URBAN CARTAGO SARL;Elyes Boukettaya yacine boukattaya;12/2025
S81_D0014;Yaluna;Aziz Chaibi;12/2025
S81_D0015;WAW - When And Where;Ben Tanfous Ahmed Maya Ben Tanfous Kaïsha Guiga;12/2025
S81_D0016;VAERDIA SOLUTIONS;Aymen BOUNEB;12/2025
S81_D0017;MEDA;Houcemeddine kallel nizar besbes Wafa Neifar;12/2025
S81_D0018;Société Méditerranéenne de Distillerie Artisanale;Mortadha Ouadday Amen Allah El Hechi;12/2025
S81_D0019;PREDSiGHTX;Alaeddine BOUHJAR Montacer Benromdhane;12/2025
S81_D0020;Aidloy;Achref ESSEFI Skander EL FEKIH;12/2025
S81_D0021;Lanci Deliveries;Hassen Younsi Achraf Ben Soltane Ghassen Ben Ghorbal;12/2025
S81_D0022;eduhelper;Moataz Hammami;12/2025
S81_D0023;myPharmacy;aymen sellaouti Kais Ben youssef Issam Moalla;12/2025
S81_D0024;BRIDGSIGN;Salah Sammari Rouine Firas Mhamed Moncer Montassar Moussa;12/2025
S81_D0025;Jizzar;Jassem Khemiri Sadok Khemiri;12/2025
S81_D0026;Thanna Téléassistance;Tijani Aziz Feki;12/2025
S81_D0027;safka online;souda faycal;12/2025
S81_D0028;Grenova– Gamme Écoresponsable de Produits Primaires à Base de Grenade;Mahbouli Rhouma Najla;12/2025
S81_D0029;MAKASSUR;MARIEM KAMOUN;12/2025
S81_D0030;Dingo;Ali Ahmed khaled Rami LAJMI Dorra Fattoum;12/2025
S81_D0031;Laformatik.ai;amine touihri oueslati Aya Daas Samar adem seddik;12/2025
S81_D0032;Kopno Game;Seifeddine Bzainia Souaf Houssemdine Abdelaziz BEN MAHMOUD;12/2025
S81_D0033;SaveMe;Aya Ben hriz;12/2025
S81_D0034;Koolny;Chaima Rebai Mohamed Hachemi BEN HAJ ALI Salma BEN HADJ ALI;12/2025
S81_D0035;makadija;Marouene Belkhiria Samia Khadija Belkhiria;12/2025
S81_D0036;Couche IA génératrice de workflow, Interfaces homme machine et reporting IA;Hayet Zguem Yahia Ben Cheikh;12/2025
S81_D0037;Annuaire Service;Nebil Othman;12/2025
S81_D0038;Deepinfluence;ghanem toumi tarek bani Mohamed Baha Eddine Baghdadi Montassar TOUATI Nabil Boukhdhir Marwa Moussi;12/2025
S81_D0039;Night Panel;iheb haouech Marwen Zitouni;12/2025
S81_D0040;InsurLink;Ahmed LIMAM Ilyes Limem;12/2025
S81_D0041;FTOUH pharmaceuticals;mahdi ftouh;12/2025
S81_D0042;Tak Tak;Alaa Ben Said Mohamed Aziz Ben Said Sonia Najjar;12/2025
S81_D0043;Fast Help;Malek Ben hassine;12/2025
S81_D0044;Shoot;Yassine BEN GHANEM Souhail SBOUI Marwa ANNEBI;12/2025
S81_D0045;QHBuild;Mehdi Abdi;12/2025
S81_D0046;etanfidh-solution digitale pour huissiers;hichem ben dai;12/2025
S81_D0047;SymbioWave;Oussama Ben Salem;12/2025
S81_D0048;ProgressBox;Khouloud Missaoui houssem ben brahim Abdelhakim Haddad;12/2025
S81_D0049;BioExpert;Mohamed Ouni Skander Guarbaa khalil ben abdallah Manel CHAABANE;12/2025
S81_D0050;Assistant Manager IA QHSE;Khayri Romdhani hachicha Mohamed taher;12/2025
S81_D0051;Raba7ni;Ali Boukhris salim dagdoug taieb ben ali;12/2025
S82_D0001;IMMUNO KAAR : (IMMU CAR- DER ) : Gamme de Phyto médicaments spécifiques pour: immunité, cardiologie carcinologie, cicatrisation et dermopharmacie .;ZOHRA KECHIDA Ilem hassairi;01/2026
S82_D0002;Arcube;Harvey Lowe Prithveesh Nallamilli;01/2026
S82_D0003;GoToGreen;Nour Jdey Ferid Kamel;01/2026
S82_D0004;OTARI;Youssef Abdeljaoued Raed Seddik;01/2026
S82_D0005;Yes-Sir;FEDI SOUILEM;01/2026
S82_D0006;HopeVisionAI;amira karoui Oussama Cherni;01/2026
S82_D0007;SAHTEE;abderrahmen abdelkabir Slaheddine Dardouri;01/2026
S82_D0008;ALBUPAD-NA;Eya ALOUI;01/2026
S82_D0009;Riyasol;Asma Ferchichi Houda Ferchichi;01/2026
S82_D0010;Qubit Labs Tunis;Marouane Salhi Hatem Eldakhakhni;01/2026
S82_D0011;Nuraxis Ai;Hammadi Kadri Mohamed KADRI Wissal Rouabeh;01/2026
S82_D0012;The Landlord Manager;Farouk Ben Achour;01/2026
S82_D0013;TFCx;Rached Khalil Mariem Babay Rouis;01/2026
S82_D0014;DURABILIS CONSULTING;Yassine RAHMOUNI Tahar Rahmouni RAHMOUNI Yassine;01/2026
S82_D0015;RDVEXPRESS;Noureddine DBOUBA;01/2026
S82_D0016;Automatizi;Lassaad Ben Rejeb Yosra Youssef;01/2026
S82_D0017;TINNOBOTICS;Gharssallah Alaa Mohamed Firas Gabsi;01/2026
S82_D0018;Attoset - The Work OS for Intelligent Work Management;Youssef Mejri Rayen Inoubli Mohamed habib Grami Chaima Ben Mahmoud;01/2026
S82_D0019;GensisCode;yassin gmati maram guenouati;01/2026
S82_D0020;Nexor Robotics;mohamed amine ziedi Naim Ezzdini Manar Daghsni Oussama Yaakoubi Sonia Amamou;01/2026
S82_D0021;CvHub;Ali Nahdi;01/2026
S82_D0022;CarthaPos;Oussama ferjani Mohamed ali Mankai;01/2026
S82_D0023;OpenSOC;Mohamed Karim KECHALFI;01/2026
S82_D0024;SM Drone;Skander Amamou Farah Chenchah;01/2026
S82_D0025;Eyproc;saif ouhaibi Jaweher Khmiri Naceur ELLOUZE;01/2026
S82_D0026;JeelQuest;Sabrine Hamrouni Charrad Chamseddine ala Akrichi Badereddine Fadhlaoui Hatem Benechikh;01/2026
S82_D0027;9atratech;Mohamed Amine Mhadhbi;01/2026
S82_D0028;AL BAYEN;BEN YAGOUTA Abdelbari Wrida BEN YAGOUTA;01/2026
S82_D0029;Enissay Studio;Yassine Sellami Siwar Fourati wael sellami Mohamed Ilyas Abdelkefi;01/2026
S82_D0030;BNJMO Studios;Mohamed Ben Jazia;01/2026
S82_D0031;Rhizome;Adnène Bouderbala;01/2026
S82_D0032;Compta Smart Solutions;Ahmed Zahaf Mohamed Elyas Bazazi Hedi Zahaf;01/2026
S82_D0033;DIA industries;Mohamed Yessine KSIBI Ham D za ia B A o l u i ajila A Mehdi ZAYET;01/2026
S82_D0034;Dash Master;ahmed walha Achraf Karoui;01/2026
S82_D0035;Erpy;Ali Nasr;01/2026
S82_D0036;Park & Charge;Rami Hedfi Zied Bradai Ghassen Chattouna;01/2026
S82_D0037;Ligalo;Alaa Adouni Salem Moussa Adouni;01/2026
S83_D0001;HEXA5 SOLUTIONS;Mohamed TLICH;02/2026
S83_D0002;MASSAR PERFECTION;Mahmoud Trabelsi;02/2026
S83_D0003;Kessa;Chaibi Ahmed Fares;02/2026
S83_D0004;My Quality Assistant Team /;Saadi Ismail;02/2026
S83_D0005;ALGORIA FACTORY;wissem barouni Wissem Abdelhak Abdallah Ben jamaa;02/2026
S83_D0006;citrustech;Insaf Ben Othman;02/2026
S83_D0007;Estimo;Mohamed Amir Boufaden;02/2026
S83_D0008;Intheair Labs;Marion Sardou Bruno GUTTON Olivier Apicella;02/2026
S83_D0009;Teleon;Karim Ben Khaled;02/2026
S83_D0010;Talento;Ghazi Smach;02/2026
S83_D0011;Freshk;Mohamed aziz Hlaoua zied harzallah Rayane Ben abdelhalid Bouaziz Wissem;02/2026
S83_D0012;cognitiex;mohamed aymen hassen amine salah hassen;02/2026
S83_D0013;Fastoch;Affes Hedi Khaled Affes;02/2026
S83_D0014;Styly App;Soumaya Sebai;02/2026
S83_D0015;ERPOptic;Akrimi IHEB mohamed amine saadaoui;02/2026
S83_D0016;Diyese-GEN;Adnen Selmi Zied Selmi;02/2026
S83_D0017;GALYLIO;Tajer Karim Wala Naghmouchi Haydar Boudhrioua;02/2026
S83_D0018;Hamo;Nawres Askri belhadj amir OMualeride mYa Bhyean MHomhaadmed Ala Din Habibi;02/2026
S83_D0019;WEFE TECH;Mounir Brik Wafa Helali Ons brik;02/2026
S83_D0020;Darli;Wajdi Hajji;02/2026
S83_D0021;Inlumya;Rayen Souissi;02/2026
S83_D0022;e-syndic;mohamed ghorbel Maher Ben Gaied;02/2026
S83_D0023;Tunisia Camp;Wael zahra Neji Khouja;02/2026
S83_D0024;Integrated Analysis and Decision Solution;Mohamed Hedi Jebara;02/2026
S83_D0025;Spovio;wael nouira mohamed khalil Askri;02/2026
S83_D0026;zitoun ai technology lab;houssem zitoun;02/2026
S83_D0027;Promoet;Adnene Marnissi Abdallah Lahbib JAMEL EDDINE EL MOUELHI;02/2026
S83_D0028;Sensei AI;Majed ELBOUR Youssef Baklouti;02/2026
S83_D0029;KweekTech;mohamed gassoumi Gannoun Ahmed;02/2026
S83_D0030;Tiejob;Mortadha El mehri Mojtabah Mehri MEHRI Adem Amine Mehri;02/2026
S83_D0031;Edutime;Guettat Sabeur Yessine Ben amor;02/2026
S83_D0032;ZIARA;Wakassi Badra FOUAD BATROUNI;02/2026
S83_D0033;LysiteK;Kawther MEKNI Marwa MEKNI Sohaib MEDINI;02/2026
S83_D0034;Casanova;mohamed Idriss Tamni Landolsi Sabrine Mohamed Amine Harbaoui;02/2026
S83_D0035;Padel Insights;mahdi jmal Adam Bouchaala;02/2026
S83_D0036;AutoSimix;yassine karaouli Rami Mazouzi;02/2026
S83_D0037;innovia360;slim zghal Momtez AYADI;02/2026
S83_D0038;Real Time Data Logger-RTDL;Mokhtar HARRABI Adam Ben Slama Mohamed Ameur BEN ABDESSALEM;02/2026
S83_D0039;The pointing graphical tablet;Mohamed Taibah Mohamed Kais A Ben Rhouma;02/2026
S84_D0001;DigiQuorum;Nawel Brahmi Sofiane MABROUK;03/2026
S84_D0002;WIDITION;Mériem Jaïdane Nader Mechergui Neska Elhaouij;03/2026
S84_D0003;LEGALYZ;Aymen El Kadhi Khalil Bessaad hassen noamen;03/2026
S84_D0004;Talent 619;Saifeddine Mgasseb bacha baha eddine;03/2026
S84_D0005;ComptaRise;karim Nouira Ines Ben khalifa;03/2026
S84_D0006;Wiser Design Technology Tunisia;MOHAMED MEHDI BACCOUCHE MOHAMED LOTFI DEROUICHE bilal cammoun;03/2026
S84_D0007;Pharma link;Omar Haffoudhi Hassen Hafoudhi Anis Hafoudhi Wafa Aouine;03/2026
S84_D0008;Fitories;Anas HAJLAOUI Sofiene Ben romdhane Sami sghaier;03/2026
S84_D0009;WattzHub Tunisie;Oumayma AMRI;03/2026
S84_D0010;CnBees;Jaouher Mghirbi Adel Ghorbel;03/2026
S84_D0011;TrinovaQ;Raef Ben Jeddou Hela Bouallegue;03/2026
S84_D0012;Cosmos;Iyed Gabsi mohamed dahmani;03/2026
S84_D0013;Foodieri;Sabrine Hammami Dina Mechergui Sabrine Golli;03/2026
S84_D0014;RASD - Risk Assessment & Security Dashboard;Houcem KOLSI;03/2026
S84_D0015;Optiflows;Jihed El Hak Bakalti Mohamed Aziz Ayadi;03/2026
S84_D0016;Drivi.tn;Mohamed Salah Ayari Mohamed Aissa MAAMER Med Ben aoun;03/2026
S84_D0017;Degla;Aziz Hanafi Ahmed Mohmedzain;03/2026
S84_D0018;Elbat7a.tn;Chiheb Chammem abdelaziz ben yahia Oussama Ben achour;03/2026
S84_D0019;B-CAR;Adnen Romdhane Siwar Hafian;03/2026
S84_D0020;N2VERSE;Nizar JLASSI Rym Sghaier;03/2026
S84_D0021;Confirmed;chahine elamri;03/2026
S84_D0022;Taniterra;Nadhem Chroudi;03/2026
S84_D0023;LoopImpact;Imed Hamdi;03/2026
S84_D0024;Vexylio Reg.;AHMED TARHOUNI TRABELSI;03/2026
S84_D0025;DigiTechBridge360;Kalai Mohamed Selim Gatti Anis Wahabi;03/2026
S84_D0026;Djanguil;Mehdi KHECHINE HAYTHEM BEN KAAB Hmida Ben Tili;03/2026
S84_D0027;DropWise Technologie;Souhail Daoued Moatez Chraiet Zouhaiera Abdaoui;03/2026
S84_D0028;Kiloklean;Yassine BELHEDI;03/2026
S84_D0029;NB PRODUCTS;Nesrine Ben Ali khouloud lazher;03/2026
S84_D0030;DataIndus;MOHAMED AZIZ BEN MAHMOUD;03/2026
S84_D0031;NexioT;Mefteh Wajdi Lilia Sfaxi Ben Nasr Nejib;03/2026
S84_D0032;xshop;Mounir Riahi;03/2026
S84_D0033;cantinou;Mohamed BOUHAMED;03/2026
S84_D0034;MindCura;dhia eddine ftiss Basma Souani Tayssir Ben Nehia;03/2026
S84_D0035;KindOfHero;Raouya Kriaa Chadi Ayari;03/2026
S84_D0036;Plantini;Mouhamed Wassim Mbarek Mouhamed Wassim Mbarek Hanine ABBES;03/2026
S84_D0037;SkySwift Medical;Kamel Djouaihia Kamel Djouaihia;03/2026
S84_D0038;Cure Care;Walid Jemaa Mohamed Dhaouafi Bechir Yacoubi Arafet Toubib;03/2026
S84_D0039;VLOX;Mouhamed Ben salah;03/2026
S84_D0040;Société DoYield Tunisie / Projet RevMate;Chedi Chaari Chedi Chaari Gaëtan Gil;03/2026
S84_D0041;Eggmed;Akram Azaiez;03/2026
S84_D0042;Flashbac;Mohamed Mouhib Meddeb Hazem Ben Saria;03/2026
S84_D0043;Fiel Medina;Mohamed Touati;03/2026
S84_D0044;Trip Hive;Ben thabet Mohamed Charfeddine Aziza Souaf Amir Rebhi Amira Hamden Nasri;03/2026
S85_D0001;Ecoshare;Hadda Jaouabi;04/2026
S85_D0002;MyLabSkills;KHEMAIS BEN MUSTAPHA firas khlil Seif Eddine Trabelsi Mondher KHELIFI Sabrine FKAIER;04/2026
S85_D0003;WiHelp;Mohamed Ghaith Welhezi;04/2026
S85_D0004;YesCodi;Oumaima Abidi Ahmed Chouihi;04/2026
S85_D0005;Chimie Verte;Mohamed Ali Megdich Ahmed cherif Issa Elloumi Nizar Bellakhal;04/2026
S85_D0006;PolstarAI;slim haj salah Ben Araar Mortadha Nour Daas;04/2026
S85_D0007;agri résilience;Moez DAKHLAOUI YESSER MREZGUA Sami Hedda;04/2026
S85_D0008;Chabaqa;wyssem neila louay rjili Mariem ben ali Yassine Aniba;04/2026
S85_D0009;EUKLYDIA;oumeima LAIFA;04/2026
S85_D0010;TransitTN;saber mekki;04/2026
S85_D0011;Qvision;Elyes Elbez;04/2026
S85_D0012;Houny;Bilel Chamkhi Rami BenDhia;04/2026
S85_D0013;Alhazen AI;Aymen Mejri Belgacem Bouallegue;04/2026
S85_D0014;Ask Tanit;Safa Jemli Ouni Sabri Rami Hdhili jihene ouled Seghaier;04/2026
S85_D0015;Roots Care Cubes;Asma Omri Bechir Bellasfar;04/2026
S85_D0016;moujib.com;Khalil Jedda;04/2026
S85_D0017;Twee Ai;sabri baccar Ahmed Jerbi Abdelmalek Abassisse;04/2026
S85_D0018;AL RAZI AI;slim soussia yahya soussia;04/2026
S85_D0019;Talent Verse;Bilel Bellili Skander Chelbi Samia Chelbi;04/2026
S85_D0020;société VISENIOUS SUARL;RAMZI JOGJOG;04/2026
S85_D0021;MedSyn;Malek Gharsallah Faouzi Nouira;04/2026
S85_D0022;Discounts;Mohamed Talel Torkhani;04/2026
S85_D0023;Hotelgenius.app;Oussema Bouaissi;04/2026
S85_D0024;eco green watering / eco xtreme;Oussama houcine;04/2026
S85_D0025;Tshopily;Malak Grami Chourouk Chaker;04/2026
S85_D0026;PARPECO;Karim trifi;04/2026
S85_D0027;DIGIMY;oueslati ahmed Houssem Wasleti;04/2026
S85_D0028;TUTLAYT TRANSLATIONS;Mustapha Bouarrouj Mustapha Bouarrouyj;04/2026
S85_D0029;Terraconnect;Ben Abdallah Taoufik Achref Jarray Khaled Hammami khalil mansour Nagati Mahmoud Jhinaoui Ariij Mohamed Ali Ben Abdallah;04/2026
S85_D0030;EcomEyes;Seifeddine Seghaier Hani Hamrouni;04/2026
S85_D0031;Omni Links;Ismail Ben Salah;04/2026
S85_D0032;SMARTCO;Bezzine Marwen;04/2026
S85_D0033;360TN;Riadh DJELASSI;04/2026
S85_D0034;FitoGramme;Mohamed Amine Toumi Yessine Bouaziz;04/2026
S85_D0035;Meta Health;Sami LOUKIL Ines Halouani;04/2026
S85_D0036;Noqlah;Habil Amri;04/2026
S85_D0037;SmartGEO;Wala Naghmouchi;04/2026
S85_D0038;Proovlab;Mohamed AZAOUZI Aziz Frikha Sana Boujaafar;04/2026
S85_D0039;History Connexion;Malek Ben yaghlane;04/2026
S85_D0040;Clubedge Digital Systems;Yassine Ahmed Fedi Khaled Mohamed hedi MAGHREBI Achraf HADRICH;04/2026
S85_D0041;COLEA AgriTech;Thaer Tafesh Matthias Würtenberger;04/2026
S85_D0042;Absher AI;Ghada Eladeb Yahya Samet Mohamed Hachicha Mohamed Regaya;04/2026
S86_D0001;AL idhafa;Gassoumi Faouzi Souhaiel Mnasri nourelhouda Abdellaoui;05/2026
S86_D0002;Ansab ب سنأ;omar hamza sfaxi Ayman Jemaa;05/2026
S86_D0003;Biopot;AMAL MEDHIOUB bilel kharrat;05/2026
S86_D0004;neptune.tn;mohamed amine trabelsi;05/2026
S86_D0005;Ontej;Mohamed Amine Ouchari;05/2026
S86_D0006;Brimind;ABDERRAHMEN BRINIS;05/2026
S86_D0007;Estateboost;Achref ksontini Hamza Ksontini Nadia Bellagha;05/2026
S86_D0008;OKGO;Farouk Mestiri Mouhib Daly Mariem Bouzekri;05/2026
S86_D0009;Sidekick4All ONETEEM Tunisia SUARL;Yassin Ben Naceur;05/2026
S86_D0010;Legatio Technologies;Mohamed amine samet;05/2026
S86_D0011;INOVENTIS;Eddaly Nassim Mohamed Youssef ZRIG Rania Fatnassi;05/2026
S86_D0012;PLATEFORME AUTOMOBILE INTELLIGENTE;Wassim Mallouli Marwa Maalej soufien kallel;05/2026
S86_D0013;Qodecheck;Imed Neifar;05/2026
S86_D0014;TaskWise AI;Yosr Brahim Mehdi Laourine;05/2026
S86_D0015;ThreeRust Engine;Aymen Kmama;05/2026
S86_D0016;Tunisie Freelance;slim skhab Nabila Toumi;05/2026
S86_D0017;cleanoov;soulaymen bayoudh ilef Sfar Ali Barhoumi;05/2026
S86_D0018;BAYYOU LABS;Salah SKANDER AYARI Wassim Maamouri;05/2026
S86_D0019;YuboKits;Saoud Ayoub amara iyed;05/2026
S86_D0020;BlueBox Labs;Seifollah Hadrich Rihab Ben Ameur;05/2026
S86_D0021;kounfit;ben hajji zakaria;05/2026
S86_D0022;MOSOFTY;Mohamed Kefi;05/2026
S86_D0023;Komein;Oussema Attia fares ben hmida Mauadh Bachtobji;05/2026
S86_D0024;CorHexia;Ahmed Bannour baha benchaabane;05/2026
S86_D0025;Workior;Maroua Mejbri Bedi MEJBRI Ghazi Mejbri Mohamed Malek Mejbri;05/2026
S86_D0026;LeaCall;Oumayma Jouini Nidhal Amara farah houssem;05/2026
S86_D0027;SIROCCO (Jobinterview.live);Omar CHERIF;05/2026
S86_D0028;Mariage TN;Sanaa Wajdi;05/2026
S86_D0029;Farness;Atef Ahmadi Mourad Boussaid;05/2026
